"id","nombre_urg","num","claves_presupuestales","objeto_contratacion_proyectado","tipo_de_contratacion","partida_presupuestal_especifica","clave_cabms","valor_estimado_contratacion","contratacion_a_mipymes","procedimiento_contratacion_proyectado","fecha_estimada_procedimiento_contratacion","fecha_estimada_inicio_vigencia_contrato","fecha_estimada_fin_contrato","etiqueta_procedimiento"
112647,"SECRETARÍA DE LAS MUJERES","CDMX38C001PAAAPS41","138C001393001O00111112029211100","DIVERSAS REFACCIONES Y ACCESORIOS MENORES DE EDIFICIOS","SERVICIO",2921,"2921000002--BISAGRA;2921000004--CANDADOS Y SEGUROS;2921000010--CERROJO;2921000024--MÉNSULA;2921000018--HERRAJE","$50,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-04-2022","01-05-2022","31-12-2022","PROYECTO"
112648,"FIDEICOMISO CENTRO HISTÓRICO","CDMX09PFCHPAAAPS20","109PFCH133073E00311112033311130","SERVICIOS PROFESIONALES","SERVICIO",3331,"3331000008--SERVICIOS DE CONSULTORÍA ADMINISTRATIVA (ADMINISTRACIÓN GENERAL, FINANCIERA, ORGANIZACIONAL, RECURSOS HUMANOS), CIENTÍFICOS Y TÉCNICOS.","$180,960.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-01-2022","02-02-2022","31-12-2022","PROYECTO"
112901,"SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS","CDMX09C001PAAAPS329","109C001184045O00411112035711100000000000","SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MAQUINARIA,OTROS EQUIPOS Y HERRAMIENTA","SERVICIO",3571,"3571000004--MANTENIMIENTO DE MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS","$1,800,000.00","SI","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-06-2022","01-07-2022","31-12-2022","PROYECTO"
111474,"SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS","CDMX09C001PAAAPS189","109C001172002N00111112025411100","ADQUISICIÓN DE ACCESORIOS Y SUMINISTRO MÉDICOS (AGUA OXIGENADA, ALCOHOL ETILICO, BANDAS ADHESIVAS, GASAS, VENDAS, ENTRE OTROS)","BIEN",2541,"2541000028--AGUA OXIGENADA","$150,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-12-2021","01-01-2022","01-12-2022","PROYECTO"
111473,"SERVICIOS METROPOLITANOS, S.A. DE C.V.","CDMX09PESMPAAAPS61","109PESM152104M00114122037221100","SE REQUIERE EL PAGO DE PASAJES DEL PERSONAL SERVIMET, PARA LLEVAR A CABO LA ENTREGA DE CORRESPONDENCIA Y GESTORIA.","SERVICIO",3722,"3722000002--PASAJES AL INTERIOR DEL DISTRITO FEDERAL","$60,000.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-01-2022","01-01-2022","01-12-2022","PROYECTO"
112649,"ALCALDÍA IZTACALCO","CDMX02CD08PAAAPS51","102CD08121104M00111122035811100; 102CD08121104M00125P12035811100; 102CD08241046F03225P12035811100","SERVICIO DE LIMPIEZA A LAS INSTALACIÓNES DE LA ALCALDÍA, ÁREAS ACUÁTICAS, DEPORTIVOS, CENTROS SOCIALES Y ALBERCAS DE LA MAGDALENA MIXIHUCA","SERVICIO",3581,"3581000008--SERVICIO DE LIMPIEZA DE OFICINAS","$17,402,732.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","30-12-2021","03-01-2022","04-03-2022","PROYECTO"
112654,"SECRETARÍA DE EDUCACIÓN, CIENCIA, TECNOLOGÍA E INNOVACIÓN","CDMX36C001PAAAPS12","136C001393001O00111112035911100","SERVICIOS DE JARDINERÍA Y FUMIGACIÓN QUE PERMITA INSTALACIONES LIBRES D EPLAGAS EN CONDICIONES OPTIMAS PARA EL PERSONAL Y SU ACTUAR DIARIO","SERVICIO",3591,"3591000002--FUMIGACIÓN","$150,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-03-2022","01-03-2022","31-12-2022","PROYECTO"
111479,"SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS","CDMX09C001PAAAPS190","109C001152104M00111112025611100","ADQUISICIÓN DE FIBRAS SINTÉTICAS, HULES, PLÁSTICOS Y DERIVADOS TALES COMO TUBO SANITARIO Y CODOS DE DIVERSAS MEDIDAS, TUBO DE PVC, TEES SENCILLAS,  YEES SENCILLAS, PEGAMENTO PARA PVC, ENTRE OTROS.","BIEN",2561,"2561000066--TUBO PLUS Y TODOS SUS ACCESORIOS","$100,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-06-2022","01-07-2022","31-12-2022","PROYECTO"
111483,"CAJA DE PREVISIÓN DE LA POLICÍA AUXILIAR","CDMX09PDPAPAAAPS10","109PDPA134001O00114122034511200","CONTRATACIÓN CONSOLIDADA DE SEGUROS 2022","SERVICIO","1441;1442;3451;4412","1441000002--CUOTAS PARA EL SEGURO DE VIDA DEL PERSONAL CIVIL;1442000002--CUOTAS PARA EL SEGURO DE VIDA DEL PERSONAL DE SEGURIDAD PÚBLICA;3451000002--SEGURO DE BIENES PATRIMONIALES;4412000002--AYUDAS CULTURALES Y SOCIALES","$689,000.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-12-2021","01-01-2022","31-12-2022","PROYECTO CONSOLIDADO PAAAPS"
111484,"SERVICIOS METROPOLITANOS, S.A. DE C.V.","CDMX09PESMPAAAPS62","109PESM152104M00114122035211100","SE REQUIERE LA CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO DEL MOBILIARIO DE SERVIMET.","SERVICIO",3521,"3521000006--SERVICIO DE MANTENIMIENTO Y REPARACIÓN DE MOBILIARIO Y EQUIPO","$47,000.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-01-2022","01-02-2022","01-12-2022","PROYECTO"
109498,"FISCALÍA GENERAL DE JUSTICIA","CDMX40A000PAAAPS16","140A000122001O00111111033111100","DICTAMINACION DE ESTADOS FINANCIEROS","SERVICIO",3311,"3311000002--SERVICIOS LEGALES, DE CONTABILIDAD, AUDITORIA Y RELACIONADOS","$2,000,000.00","SI","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR EXCEPCIÓN. (ARTÍCULO 54).","01-01-2022","01-01-2022","31-12-2022","PROYECTO"
109506,"FISCALÍA GENERAL DE JUSTICIA","CDMX40A000PAAAPS17","140A000122053E00911111033631100","PUBLICACION DE EDICTOS","SERVICIO",3363,"3363000002--PUBLICACIÓN EN LA GACETA OFICIAL DE LA CIUDAD DE MÉXICO","$2,000,000.00","SI","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-01-2022","01-01-2022","31-12-2022","PROYECTO"
109508,"FISCALÍA GENERAL DE JUSTICIA","CDMX40A000PAAAPS18","140A000122001O00111111035811100","RECOLECCION DE RESIDUOS PELIGROSOS","SERVICIO",3581,"3581000012--SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS CON CARACTERÍSTICAS CORROSIVAS, REACTIVAS, INFLAMABLES, TÓXICAS (C.R.I.T.) DE LAS UNIDADES HOSPITALARIAS","$1,017,336.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-01-2022","01-01-2022","31-12-2022","PROYECTO"
112212,"FIDEICOMISO MUSEO DEL ESTANQUILLO","CDMX31PFMEPAAAPS7","131PFME124004P00214122021711100EDUCA 01","ADQUISICIÓN DE MATERIAL DIDÁCTICO","BIEN",2171,"2171000040--MATERIAL DIDÁCTICO Y PEDAGÓGICO","$30,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","03-01-2022","07-01-2022","31-12-2022","PROYECTO"
112903,"INSTITUTO DE VERIFICACIÓN ADMINISTRATIVA","CDMX13PDVAPAAAPS14","113PDVA124003P00115O2203341110000000000; 113PDVA268294P00415O2203341110000000000","SERVICIO DE CAPACITACIÓN EN MATRERIA DE IGUALDAD DE GÉNERO","SERVICIO",3341,"3341000004--SERVICIOS DE CAPACITACIÓN","$40,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-02-2022","01-03-2022","01-03-2022","PROYECTO"
111490,"SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS","CDMX09C001PAAAPS192","109C001152104M00111112027111100","ADQUISICIÓN DE CHALECOS PARA PERSONAL QUE INTERVIENE EN LABORES RELACIONADAS CON EL COBRO POR DERECHO DE SUMINISTRO DE AGUA","BIEN",2711,"2711000108--CHALECO","$193,827.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-03-2022","01-04-2022","31-12-2022","PROYECTO"
112195,"FIDEICOMISO MUSEO DEL ESTANQUILLO","CDMX31PFMEPAAAPS6","131PFME133256E07314122021611100LIMP 01","ADQUISICIÓN DE MATERIAL DE LIMPIEZA","BIEN",2161,"2161000064--KIT DE LIMPIEZA","$30,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","03-01-2022","07-01-2022","31-12-2022","PROYECTO"
112657,"SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS","CDMX09C001PAAAPS290","109C001183253F02311112036911100","SERVICIO DE MONITOREO Y SEGUIMIENTO EN REDES SOCIALES LOS SIETE DIAS DE LA SEMANA POR VEINTICUATRO HORAS DIARIAS","SERVICIO",3691,"3691000002--OTROS SERVICIOS DE DIFUSIÓN","$3,500,000.00","SI","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-12-2021","01-01-2022","31-12-2022","PROYECTO"
112281,"FIDEICOMISO MUSEO DEL ESTANQUILLO","CDMX31PFMEPAAAPS11","131PFME172002N00114122033711100PC 01","CONTRATACIÓN DE SERVICIOS DE PROTECCIÓN CIVIL","SERVICIO",3371,"3371000002--ASIGNACIONES DESTINADAS A INVESTIGACIONES DE SEGURIDAD PÚBLICA","$40,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","04-01-2022","10-01-2022","31-12-2022","PROYECTO"
112515,"RED DE TRANSPORTE DE PASAJEROS (RTP)","CDMX10PDRTPAAAPS5","110PDRT172002N00114122033211132","ELABORACIÓN DE PROGRAMAS DE PROTECCIÓN CIVIL","SERVICIO",3321,"3321000004--DISEÑO Y ELABORACIÓN DE CONSTANCIAS DE SEGURIDAD ESTRUCTURAL DE BIENES INMUEBLES","$2,500,000.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-02-2022","01-03-2022","31-12-2022","PROYECTO"
112231,"INSTITUTO DE ESTUDIOS SUPERIORES DE LA CIUDAD DE MÉXICO ""ROSARIO CASTELLANOS""","CDMX36CDESPAAAPS24","136CDES268294P00415O22033621100","ES REQUERIDA LA CONTRATACIÓN DEL SERVICIO DE IMPRESIONES DIVERSAS, QUE NOS PERMITA CONTAR CON BIENES IMPRESOS CON LOGOTIPOS INSTITUCIONALES, PARA LLEVAR A CABO LA PROMOCIÓN INTEGRAL PARA EL CUMPLIMIENTO DE LOS DERECHOS HUMANOS DE LAS NIÑAS Y MUJERES","SERVICIO",3362,"3362000004--IMPRESIÓN DE LIBRETA PROMOCIONAL DE PROGRAMAS INSTITUCIONALES","$30,000.00","NO","CONVENIOS DE COLABORACIÓN ENTRE DEPENDENCIAS (ARTÍCULO 1).","10-01-2022","20-01-2022","31-12-2022","PROYECTO"
112203,"INSTITUTO DE ESTUDIOS SUPERIORES DE LA CIUDAD DE MÉXICO ""ROSARIO CASTELLANOS""","CDMX36CDESPAAAPS22","136CDES253238E09415O22033621100; 136CDES124004P00215O22033621100","ES REQUERIDA LA CONTRATACIÓN DEL SERVICIO DE IMPRESIONES DIVERSAS, QUE NOS PERMITA CONTAR CON BIENES IMPRESOS CON LOGOTIPOS INSTITUCIONALES, PARA EL LOGRO DE OBJETIVOS.","SERVICIO",3362,"3362000004--IMPRESIÓN DE LIBRETA PROMOCIONAL DE PROGRAMAS INSTITUCIONALES;3362000004--IMPRESIÓN DE LIBRETA PROMOCIONAL DE PROGRAMAS INSTITUCIONALES","$830,000.00","NO","CONVENIOS DE COLABORACIÓN ENTRE DEPENDENCIAS (ARTÍCULO 1).","10-01-2022","20-01-2022","31-12-2022","PROYECTO"
111506,"INSTITUTO DE ESTUDIOS SUPERIORES DE LA CIUDAD DE MÉXICO ""ROSARIO CASTELLANOS""","CDMX36CDESPAAAPS6","136CDES393001O00115O22033811200","CONVENIO OM/DGMRSG/DSG/SSI/CCC-001/08. CONVENIO DE COLABORACIÓN ADMINISTRATIVO DE COLABORACIÓN CONSOLIDADO PARA LA PRESTACIÓN DEL SERVICIO DE VIGILANCIA","SERVICIO",3381,"3381000002--SERVICIOS DE VIGILANCIA","$3,605,000.00","NO","CONVENIOS DE COLABORACIÓN ENTRE DEPENDENCIAS (ARTÍCULO 1).","01-12-2021","01-01-2022","31-12-2022","PROYECTO CONSOLIDADO PAAAPS"
111496,"SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","CDMX08PDDFPAAAPS97","108PDDF263045O00411112031711279","CONTRATACIÓN CONSOLIDADA DE LOS SERVICIOS DE TELEFONÍA E INTERNET PARA EL PERIODO DEL 2021-2022","SERVICIO","3141;3171","3141000008--SERVICIO TELEFÓNICO LOCAL;3171000004--SERVICIO DE INTERNET","$1,062,462.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-12-2021","01-01-2022","31-01-2022","PROYECTO CONSOLIDADO PAAAPS"
111504,"INSTITUTO DE ESTUDIOS SUPERIORES DE LA CIUDAD DE MÉXICO ""ROSARIO CASTELLANOS""","CDMX36CDESPAAAPS5","136CDES393001O00115O22033611200","SERVICIO DE FOTOCOPIADO BLANCO Y NEGRO Y COLOR PARA EL PERIODO DE  2022","SERVICIO",3361,"3361000016--SERVICIO DE FOTOCOPIADO","$206,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-12-2021","01-01-2022","31-12-2022","PROYECTO CONSOLIDADO PAAAPS"
111499,"SISTEMA DE TRANSPORTE COLECTIVO","CDMX10PDMEPAAAPS126","110PDME124003P00114122021521100; 110PDME356104M00114122021521100","MATERIAL GRÁFICO INSTITUCIONAL PARA LA DIFUSIÓN DE PROGRAMAS DEL S.T.C.","BIEN",2152,"2152000012--BANNER INSTITUCIONAL","$210,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-06-2022","01-07-2022","31-12-2022","PROYECTO"
117576,"ALCALDÍA LA MAGDALENA CONTRERAS","CDMX02CD10PAAAPS55","102CD10356001O00115O52024611100","COMPRA DE MATERIAL ELECTRICO PARA LLEVAR A CABO ACTIVIDADES DE LA DIRECCION GENERAL","BIEN",2461,"2461000062--CAPUCHA PARA POSTES","$13,200.00","NO","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-03-2022","01-03-2022","31-12-2022","PROYECTO"
111507,"ALCALDÍA GUSTAVO A. MADERO","CDMX02CD07PAAAPS55","102CD07221024K01515O32024912100PAAAPS055","OTROS MATERIALES Y ARTICULOS DE CONSTRUCCIÓN Y REPARACIÓN","BIEN",2491,"2491000074--PINTURAS IMPERMEABILIZANTES","$10,000,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-03-2022","01-04-2022","31-12-2022","PROYECTO"
110032,"HEROICO CUERPO DE BOMBEROS","CDMX34PDHBPAAAPS1","134PDHB172081N00415O22021111100","MATERIALES, ÚTILES Y EQUIPOS MENORES DE OFICINA","BIEN",2111,"2111000006--AGENDA","$90,000.00","NO","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-03-2022","31-03-2022","31-12-2022","PROYECTO"
110683,"HEROICO CUERPO DE BOMBEROS","CDMX34PDHBPAAAPS10","134PDHB172081N00415O22025911100","ADQUISICION DE ESPUMAS CONTRA INCENDIO","SERVICIO",2591,"2591000304--ACIDASA","$10,000,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","31-12-2022","01-01-2022","31-12-2022","PROYECTO"
110796,"HEROICO CUERPO DE BOMBEROS","CDMX34PDHBPAAAPS14","134PDHB172081N00415O22035111100","CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO E INMUEBLES","SERVICIO",3511,"3511000004--SERVICIO DE MANTENIMIENTO MENOR A INMUEBLES","$532,951.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR EXCEPCIÓN. (ARTÍCULO 54).","01-03-2022","01-03-2022","31-12-2022","PROYECTO"
111514,"SERVICIOS METROPOLITANOS, S.A. DE C.V.","CDMX09PESMPAAAPS64","109PESM152104M00114122035531100","MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARQUE VEHICULAR","SERVICIO",3553,"3553000004--MANTENIMIENTO CORRECTIVO AL PARQUE VEHICULAR DESTINADO A SERVIDORES PUBLICOS Y SERVICIOS ADMINISTRATIVOS","$135,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR EXCEPCIÓN. (ARTÍCULO 54).","01-01-2022","01-02-2022","01-12-2022","PROYECTO"
111516,"ALCALDÍA TLALPAN","CDMX02CD14PAAAPS19","102CD14171069E11815O62033111100","SERVICIOS LEGALES, DE CONTABILIDAD , AUDITORÍA Y RELACIONADOS","SERVICIO",3311,"3311000002--SERVICIOS LEGALES, DE CONTABILIDAD, AUDITORIA Y RELACIONADOS","$2,100,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","04-07-2022","04-07-2022","31-12-2022","PROYECTO"
110029,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS1","102CD01221104M00115O22015491106","SERVICIO INTEGRAL PARA LA CELEBRACIÓN DEL DÍA DE LA MADRE Y DÍA DEL PADRE, EN BENEFICIO DE LOS TRABAJADORES DE LA ALCALDÍA ÁLVARO OBREGÓN","SERVICIO",1549,"1549000002--APOYO A LA REPRESENTACIÓN SINDICAL","$2,118,017.00","NO","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-07-2022","01-07-2022","01-08-2022","PROYECTO"
110039,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS3","102CD01221104M00115O22017131100","ADQUISICIÓM DE PLACAS DE PREMIO DE ANTIGÜEDAD, RECONOCIMIENTO AL SERVICIO PÚBLICO","BIEN",1713,"1713000004--PLACA PREMIO NACIONAL DE ANTIGÜEDAD EN EL SERVICIO PÚBLICO","$1,260,000.00","NO","CONVENIOS DE COLABORACIÓN ENTRE DEPENDENCIAS (ARTÍCULO 1).","01-10-2022","01-11-2022","01-11-2022","PROYECTO"
110246,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS49","102CD01211084E12315O32027211100; 102CD01214081E12211112027211100","MOCHILA 2 BANGER, MOCHILA AMP24, MOCHILA SOMS, MASCARILLAS, BOTAS, PANTALONES, CHAMARRAS DE PROTECCIÓN CONTRA INCENDIOS, EQUIPO DE PROTECCIÓN NECESARIO PARA ATENDER SITUACIONES DE EMERGENCIA","BIEN",2721,"2721000100--MOCHILA DE LONA","$687,940.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-11-2022","01-11-2022","01-11-2022","PROYECTO"
110247,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS50","102CD01235064E12711112027211100; 102CD01226243E13011112027211100","CASCOS TIPO GALLET F2 X TREM COLOR NARANJA, FAJA CON TIRANTES AJUSTABLES, GUANTES LINIERO DE PIEL, RESPOIRADOR INDUSTRIAL, LENTE DE SEGURIDAD, EQUIPO DE PROTECCIÓN NECESARIO PARA ATENDER SITUACIONES DE EMERGENCIA","BIEN",2721,"2721000014--CASCO","$530,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-10-2022","01-10-2022","01-10-2022","PROYECTO"
110284,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS73","102CD01134001O00111112051512100A22NR0063; 102CD01134001O00115O42051512100A22NR0002; 102CD01241046F03211112051512100A22NR0124","VIDEOWALL DE 3X2, SWITCH DE ACCESO CON NODOS DE RED, RACK TIPO GABINETE, PC PORTÁTIL (LAPTOP), PC DE ESCRITORIO, VIDEO PROYECTOR, EQUIPO NECESARIO PARA MEJOR EL MONITOREO EN LAS COLONIAS EN LAS QUE SE TIENE INSTALADAS CÁMARAS DE VIDEOVIGILANCIA Y QUE SE TIENE MAYOR ÍNDICE DELICTIVO","BIEN",5151,"5151000396--VIDEOWALL","$10,470,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-08-2022","01-08-2022","01-09-2022","PROYECTO"
110291,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS77","102CD01241046F03211112052212100A22NR0124","SUMINISTRO DE PLATAFORMA DE INICIO, SUMINISTRO DE EQUIPO PARA SALTO, JUEGOS Y APARATOS FIJOS, PARA SER COLOCADOS EN PARQUES Y ESPACIOS DE ESTA DEMARCACIÓN","BIEN",5221,"5221000084--EQUIPO DE SALTO A CABALLO","$1,000,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-08-2022","01-08-2022","01-09-2022","PROYECTO"
110293,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS78","102CD01134001O00111112052312100","KIT DE VIDEO VIGILANCIA, EQUIPO NECESARIO PARA EQUIPAR A LAS DIFERENTES ÁREAS QUE INTEGRAN ESTA ALCALDÍA","BIEN",5231,"5231000068--KIT DE VIDEO VIGILANCIA","$400,000.00","SI","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-07-2022","01-07-2022","01-12-2022","PROYECTO"
110294,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS79","102CD01171063E11825P12052312100A22NR0150","CÁMARAS DE VIDEO DE CIRCUITO CERRADO, EQUIPO PARA SUPERVISAR DIVERSAS ACTIVIDADES DENTRO DE LA ALCALDÍA ALVARO OBREGÓN","BIEN",5231,"5231000056--CÁMARA FIJA PARA VIDEO VIGILANCIA","$20,000,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-04-2022","01-04-2022","01-06-2022","PROYECTO"
110297,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS80","102CD01124003P00111112052912100A22NR0092","BASE DE MICROFÓNO, BAQUETAS DE MADERA, PAR BAQUETAS, TAMBOR, ESTUCHE MUSICAL, EQUIPO NECESARIO PARA EQUIPAR CENTROS COMUNITARIOS Y LLEGAR A CABO TALLERES LÚDICOS RECREATIVOS","BIEN",5291,"5291000030--BAQUETAS DE MADERA PUNTA BELLOTA DE NYLON","$150,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-08-2022","01-08-2022","01-09-2022","PROYECTO"
110300,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS81","102CD01124003P00111112053112100A22NR0092","FUENTE DE PODER PARA TATUAR DIGITAL, MESA DE METAL, BIENES NECESARIOS PARA EQUIPAR CENTROS COMUNITARIOS Y LLEVAR ACABO TALLERES ENTRE LA POBLACIÓN OBLREGONENSE","BIEN",5311,"5311000342--FUENTE PODER","$200,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-03-2022","01-03-2022","01-04-2022","PROYECTO"
110303,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS82","102CD01221274K01615O32054122200A22NR0114","CAMIÓN RECOLECTOR COMPACTADOR PARA BASURA, CAMIÓN TANQUE PIPA DE AGUA, VEHICULOS NECESARIOS PARA DAR SERVICIO OPORTUNO A LA POBLACIÓN OBREGONENSE","BIEN",5412,"5412000018--CAMIÓN RECOLECTOR DE BASURA","$25,800,000.00","SI","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-09-2022","01-09-2022","01-11-2022","PROYECTO"
110305,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS83","102CD01171063E11825P12055112100A22NR0158","SUMINISTRO E INSTALACIÓN DE TABLETA, CÁMARAS PERSONALES ""BODY CAMS"", EQUIPO PARA EL PERSONAL DE SEGURIDAD CIUDADANA PARA QUE LLEVEN A CABO LAS LABORES ENCOMENDADAS","BIEN",5511,"5511000034--EQUIPO DE PROTECCION CORPORAL","$11,900,000.00","SI","LICITACIÓN PÚBLICA NACIONAL (ART.30)","01-11-2022","01-11-2022","01-12-2022","PROYECTO"
110418,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS92","102CD01134001O00115O42056612100A22NR0026","NO BREAK CDP RU-SMART751 - 750VA - 350W - 10 CONTACTOS - 4 USB, BIENES REQUERIDOS PARA EQUIPAR LOS CENTROS DE CULTURA Y LAS DIFERENTES ÁREAS QUE INTEGRAN ESTA ALCALDÍA","BIEN",5661,"5661000410--NO BREAK","$1,874,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-09-2022","01-09-2022","01-09-2022","PROYECTO"
110424,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS93","102CD01134001O00115O42056712100","TORNIQUETES SANITARIOS PARA MERCADOS, PARA SER COLOCADOS EN LAS ENTRADAS DE LOS BAÑOS EN LOS MERCADOS QUE SE ENCUENTRAN EN LA DEMARCACIÓN","BIEN",5671,"5671000366--TORNIQUETES","$2,300,000.00","SI","ADJUDICACIÓN DIRECTA POR EXCEPCIÓN (ARTÍCULO 54).","01-10-2022","01-10-2022","01-10-2022","PROYECTO"
110446,"ALCALDÍA ÁLVARO OBREGÓN","CDMX02CD01PAAAPS95","102CD01124003P00111112056912100A22NR0079","SUMINISTRO E INSTALACIÓN DE PUESTA EN MARCHA DE SISTEMA DE CAPTACIÓN DE AGUA PLUVIAL, NECESARIO PARA EL BIENESTAR DE LOS HABITANTES DE  LAS DIFERENTES COLONIAS QUE INTEGRAN ESTA ALCALDÍA","SERVICIO",5691,"5691000510--EVAPOTRANSPIRÓMETRO (MIDE LA EVAPORACIÓN DE AGUA DEL SUELO)","$70,000.00","SI","ADJUDICACIÓN DIRECTA POR MONTO  (ARTÍCULO 55).","01-09-2022","01-10-2022","01-10-2022","PROYECTO"
118641,"ALCALDÍA VENUSTIANO CARRANZA","CDMX02CD15PAAAPS117","102CD15124003P00115O22021711100; 102CD15124004P00215O22021711100; 102CD15171063E11815O22021711100; 102CD15211084E12315O42021711100; 102CD15268244U02615O22021711100; 102CD15268294P00415O22021711100","ADQUISICIÓN DE MATERIAL DIDÁCTICO","BIEN",2171,"2171000040--MATERIAL DIDÁCTICO Y PEDAGÓGICO","$775,000.00","NO","INVITACIÓN RESTRINGIDA A CUANDO MENOS TRES PROVEEDORES POR MONTO. (ARTÍCULO 55).","01-03-2022","15-03-2022","31-12-2022","PROYECTO"
